chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr2	15686808	15687804	2463709	2463718	Epid-Kerat	chr2:15686808-15687804	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	16023241	16024247	2467900	2467905	Smooth-Musc	chr2:16023241-16024247	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	17862228	17862982	2482225	2482232	Gastric-Ep	chr2:17862228-17862982	U	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.961	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	24475040	24476123	2539038	2539044	Heart-Fibro	chr2:24475040-24476123	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.024	0.0	0.789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	26505537	26506631	2566565	2566583	Small-Int-Ep	chr2:26505537-26506631	U	0.0	0.004	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.603	0.0	0.0
chr2	27433191	27433456	2580865	2580875	Breast-Luminal-Ep	chr2:27433191-27433456	U	0.009	0.015	0.0	0.0	0.003	0.0	0.0	0.103	0.872	0.004	0.002	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0
chr2	37118525	37119160	2670732	2670738	Gastric-Ep	chr2:37118525-37119160	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.097	0.0	0.989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0
chr2	39474855	39475301	2695447	2695452	Pancreas-Delta	chr2:39474855-39475301	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.059	0.0	0.25	0.0	0.0	0.0	0.0	0.143	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr2	51254072	51254314	2801748	2801757	Neuron	chr2:51254072-51254314	U	0.0	0.0	0.014	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.007	0.0	0.114	0.0	0.007	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.835	0.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.06	0.0
chr2	61471508	61471744	2877266	2877274	Breast-Luminal-Ep	chr2:61471508-61471744	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.065	0.667	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.035	0.015	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	62030600	62030689	2884220	2884225	Lung-Ep-Bron	chr2:62030600-62030689	U	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.081	0.0	0.003	0.026	0.0	0.0	0.0	0.0	0.129	0.864	0.0	0.0	0.0	0.007	0.0	0.013	0.0	0.0	0.143	0.154	0.0	0.0	0.045	0.0
chr2	64981299	64981413	2909927	2909932	Blood-Mono+Macro	chr2:64981299-64981413	U	0.076	0.011	0.011	0.111	0.812	0.0	0.0	0.0	0.0	0.0	0.004	0.045	0.091	0.0	0.0	0.0	0.011	0.02	0.0	0.019	0.0	0.0	0.012	0.024	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.008	0.0	0.0
chr2	65251128	65251227	2913074	2913080	Head-Neck-Ep	chr2:65251128-65251227	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.043	0.01	0.0	0.003	0.843	0.0	0.0	0.0	0.0	0.0	0.031	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0
chr2	70160128	70160310	2954202	2954209	Megakaryocytes	chr2:70160128-70160310	U	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.014	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.75	0.0	0.049	0.0	0.0	0.0
chr2	73723864	73724126	2994246	2994251	Lung-Ep-Alveo	chr2:73723864-73724126	U	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.094	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0
chr2	74323528	74323723	3000769	3000774	Colon-Ep	chr2:74323528-74323723	U	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.989	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.032	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.076	0.0	0.0
chr2	85658366	85658996	3082132	3082140	Neuron	chr2:85658366-85658996	U	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.0	0.267	0.0	0.0	0.067	0.0	0.1	0.0	1.0	0.75	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.222
chr2	85883844	85885025	3085919	3085931	Lung-Ep-Alveo	chr2:85883844-85885025	U	0.0	0.024	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.115	0.029	0.0	0.057	0.0	0.0	0.0	0.0	0.955	0.195	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	85885695	85886437	3085936	3085950	Lung-Ep-Alveo	chr2:85885695-85886437	U	0.004	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.001	0.015	0.057	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.854	0.004	0.0	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
chr2	90376729	90377859	3129300	3129337	Smooth-Musc	chr2:90376729-90377859	U	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.101	0.0	0.227	0.0	0.058	0.091	0.0	0.233	0.0	0.167	0.222	0.2	0.074	0.0	0.0	0.25	0.05	0.125	0.0	NA	NA	0.0	0.0	0.0	0.5	0.0
chr2	97149180	97149545	3163257	3163267	Megakaryocytes	chr2:97149180-97149545	U	0.157	0.0	0.0	0.0	0.004	0.0	0.0	0.01	0.0	0.0	0.129	0.0	0.032	0.0	0.0	0.003	0.0	0.004	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.016	0.0	0.0	0.005
chr2	97169667	97170013	3163542	3163549	Pancreas-Duct	chr2:97169667-97170013	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.015	0.045	0.0	0.002	0.0	0.031	0.0	0.0	0.01	0.0	0.026	0.22	0.0	0.0	0.297	0.0	0.0	0.0	0.033	0.0	0.0	0.021	0.989	0.0	0.012	0.042	0.01	0.051	0.016
chr2	97170092	97170610	3163550	3163567	Pancreas-Duct	chr2:97170092-97170610	U	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.0	0.002	0.008	0.0	0.0	0.033	0.0	0.0	0.014	0.002	0.0	0.0	0.016	0.0	0.0	0.01	0.781	0.0	0.0	0.0	0.0	0.011	0.01
chr2	98376000	98376235	3179934	3179940	Gastric-Ep	chr2:98376000-98376235	U	0.0	0.0	0.0	0.0	0.004	0.018	0.073	0.0	0.0	0.0	0.0	0.0	0.123	0.0	0.973	0.004	0.0	0.014	0.006	0.0	0.0	0.0	0.005	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.019	0.0
chr2	99302337	99302637	3189590	3189596	Kidney-Ep	chr2:99302337-99302637	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.182	0.0	0.0	0.0	0.0	0.152	0.916	0.017	0.0	0.0	0.045	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0
chr2	103095409	103095902	3231709	3231735	Gastric-Ep	chr2:103095409-103095902	U	0.007	0.0	0.074	0.0	0.018	0.005	0.012	0.0	0.0	0.002	0.008	0.011	0.069	0.0	0.993	0.004	0.0	0.008	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
chr2	106552192	106553483	3262145	3262154	Pancreas-Duct	chr2:106552192-106553483	U	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	NA	NA	0.0	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	NA	0.0	NA	NA	NA	0.0	0.0	0.0	0.0
chr2	109670888	109670945	3291181	3291186	Epid-Kerat	chr2:109670888-109670945	U	0.0	0.01	0.0	0.012	0.0	0.0	0.0	0.0	0.025	0.006	0.0	0.794	0.143	0.0	0.0	0.013	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.008	0.027	0.0
chr2	110987073	110987938	3306467	3306472	Fallopian-Ep	chr2:110987073-110987938	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	112285718	112285861	3320379	3320385	Prostate-Ep	chr2:112285718-112285861	U	0.164	0.301	0.0	0.0	0.003	0.021	0.0	0.0	0.0	0.276	0.091	0.029	0.088	0.0	0.006	0.0	0.0	0.028	0.142	0.005	0.0	0.0	0.003	0.0	0.011	0.008	0.033	0.014	0.015	0.0	0.0	0.708	0.083	0.159	0.129	0.0
chr2	112626889	112627842	3323959	3323976	Lung-Ep-Alveo	chr2:112626889-112627842	U	0.005	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.699	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	120686123	120686629	3394234	3394242	Blood-NK	chr2:120686123-120686629	U	0.012	0.0	0.006	0.0	0.003	0.887	0.033	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.003	0.003	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0
chr2	121550957	121551278	3406683	3406694	Head-Neck-Ep	chr2:121550957-121551278	U	0.025	0.006	0.043	0.01	0.013	0.01	0.025	0.0	0.0	0.055	0.005	0.434	0.125	0.0	0.0	0.926	0.0	0.013	0.005	0.004	0.004	0.34	0.0	0.0	0.0	0.018	0.007	0.0	0.0	0.0	0.0	0.014	0.01	0.014	0.023	0.0
chr2	122044859	122045165	3414526	3414531	Blood-Mono+Macro	chr2:122044859-122045165	U	0.238	0.0	0.0	0.0	0.841	0.0	0.016	0.0	0.0	0.0	0.079	0.0	0.296	0.0	0.0	0.01	0.0	0.074	0.0	0.023	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.065	0.0	0.0
chr2	122419715	122420778	3418577	3418585	Bladder-Ep	chr2:122419715-122420778	U	0.0	0.843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222	0.281	0.0	0.027	0.018	0.176	0.057	0.0	0.0	0.0	0.0	0.012	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208	0.0	0.0	0.02	0.0
chr2	127072611	127073081	3450008	3450025	Skeletal-Musc	chr2:127072611-127073081	U	0.005	0.003	0.006	0.005	0.009	0.005	0.001	0.0	0.0	0.0	0.008	0.0	0.14	0.008	0.023	0.008	0.0	0.052	0.0	0.028	0.003	0.004	0.0	0.0	0.009	0.0	0.008	0.012	0.006	0.0	0.0	0.016	0.689	0.0	0.053	0.0
chr2	128394957	128395180	3465281	3465292	Endothel	chr2:128394957-128395180	U	0.341	0.013	0.0	0.0	0.02	0.011	0.008	0.01	0.0	0.0	0.648	0.061	0.097	0.11	0.0	0.024	0.23	0.068	0.007	0.032	0.013	0.016	0.003	0.0	0.036	0.085	0.032	0.011	0.012	0.0	0.0	0.05	0.136	0.0	0.103	0.0
chr2	128416959	128417048	3465840	3465845	Endothel	chr2:128416959-128417048	U	0.242	0.012	0.0	0.0	0.023	0.0	0.003	0.014	0.0	0.0	0.68	0.0	0.043	0.0	0.005	0.014	0.124	0.0	0.006	0.019	0.0	0.0	0.009	0.0	0.015	0.011	0.015	0.0	0.0	0.013	0.0	0.0	0.078	0.0	0.008	0.0
chr2	128528920	128529315	3467488	3467493	Megakaryocytes	chr2:128528920-128529315	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr2	129168742	129169054	3477526	3477534	Pancreas-Delta	chr2:129168742-129169054	U	0.0	0.0	0.0	0.0	0.003	0.0	0.015	0.0	0.0	0.006	0.0	0.0	0.102	0.0	0.0	0.0	0.0	0.01	0.005	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.057	0.085	0.671	0.0	0.0	0.0	0.0	0.009	0.008	0.0
chr2	135276067	135276150	3542355	3542360	Bladder-Ep	chr2:135276067-135276150	U	0.0	0.929	0.0	0.012	0.0	0.0	0.0	0.0	0.013	0.016	0.004	0.081	0.13	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.0	0.056	0.0
chr2	136594907	136595049	3555129	3555137	Small-Int-Ep	chr2:136594907-136595049	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.009	0.0	0.02	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.994	0.0	0.0
chr2	151905312	151906063	3649906	3649912	Pancreas-Delta	chr2:151905312-151906063	U	0.0	0.0	0.009	0.013	0.003	0.0	0.006	0.0	0.0	0.0	0.004	0.0	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.016	0.589	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	156120080	156120158	3679602	3679608	Megakaryocytes	chr2:156120080-156120158	U	0.0	0.0	0.0	0.0	0.005	0.0	0.006	0.0	0.0	0.004	0.003	0.0	0.185	0.0	0.0	0.0	0.0	0.058	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.958	0.0	0.0	0.0	0.054	0.0
chr2	160081735	160082057	3707678	3707691	Endothel	chr2:160081735-160082057	U	0.352	0.0	0.005	0.0	0.031	0.0	0.0	0.014	0.0	0.0	0.678	0.0	0.065	0.0	0.0	0.009	0.025	0.006	0.065	0.022	0.0	0.0	0.025	0.0	0.016	0.0	0.0	0.0	0.0	0.006	0.0	0.005	0.252	0.0	0.0	0.0
chr2	160086171	160086572	3707741	3707753	Lung-Ep-Alveo	chr2:160086171-160086572	U	0.006	0.0	0.0	0.0	0.007	0.012	0.002	0.0	0.0	0.0	0.002	0.0	0.1	0.0	0.003	0.002	0.052	0.021	0.0	0.0	0.903	0.063	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.028
chr2	163006618	163007096	3728742	3728749	Pancreas-Alpha	chr2:163006618-163007096	U	0.0	0.046	0.0	0.0	0.002	0.008	0.001	0.0	0.012	0.004	0.011	0.0	0.204	0.009	0.064	0.022	0.122	0.056	0.01	0.074	0.0	0.013	0.012	0.0	0.008	0.11	0.976	0.0	0.0	0.014	0.0	0.04	0.023	0.0	0.011	0.026
chr2	163007419	163008823	3728751	3728763	Pancreas-Alpha	chr2:163007419-163008823	U	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.229	0.0	0.003	0.006	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.9	0.0	0.0	0.0	0.091	0.009	0.0	0.007	0.025	0.0
chr2	173721702	173722199	3809411	3809424	Fallopian-Ep	chr2:173721702-173722199	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.004	0.018	0.167	0.699	0.0	0.003	0.0	0.006	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.016	0.0
chr2	182763736	182764601	3880761	3880770	Pancreas-Acinar	chr2:182763736-182764601	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	203154129	203154747	4020328	4020336	Lung-Ep-Alveo	chr2:203154129-203154747	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.02	0.0	0.0	0.008	0.0	0.049	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.943	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.011
chr2	206890514	206890843	4054789	4054798	Fallopian-Ep	chr2:206890514-206890843	U	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.036	0.681	0.0	0.002	0.0	0.006	0.022	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.0
chr2	210526620	210527069	4086385	4086391	Neuron	chr2:210526620-210527069	U	0.0	0.0	0.0	0.0	0.071	0.0	0.0	NA	0.0	0.0	0.0	NA	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr2	217013459	217014356	4129452	4129459	Fallopian-Ep	chr2:217013459-217014356	U	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.105	0.911	0.0	0.006	0.0	0.014	0.0	0.015	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.069	0.128	0.145	0.0	0.0	0.0	0.0	0.0	0.0
chr2	231385134	231385378	4260046	4260053	Liver-Hep	chr2:231385134-231385378	U	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.056	0.0	0.003	0.005	0.0	0.0	0.0	0.968	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.027	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	232284718	232284781	4272504	4272511	Gastric-Ep	chr2:232284718-232284781	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0
chr2	232393196	232393817	4274370	4274390	Blood-NK	chr2:232393196-232393817	U	0.006	0.0	0.007	0.044	0.005	0.925	0.024	0.0	0.0	0.0	0.006	0.023	0.085	0.0	0.0	0.001	0.0	0.0	0.0	0.004	0.0	0.003	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.003	0.0	0.004
chr2	232553513	232553561	4277741	4277747	Skeletal-Musc	chr2:232553513-232553561	U	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.617	0.0	0.0	0.0
chr2	232613577	232614172	4279171	4279185	Prostate-Ep	chr2:232613577-232614172	U	0.012	0.024	0.004	0.0	0.002	0.045	0.111	0.0	0.0	0.017	0.0	0.0	0.107	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.008	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.704	0.0	0.0	0.0	0.0
chr2	233986730	233986989	4299128	4299137	Breast-Luminal-Ep	chr2:233986730-233986989	U	0.023	0.095	0.007	0.0	0.007	0.0	0.0	0.212	0.948	0.015	0.018	0.395	0.014	0.008	0.043	0.21	0.0	0.053	0.011	0.004	0.044	0.056	0.005	0.0	0.119	0.162	0.048	0.028	0.073	0.022	0.0	0.108	0.035	0.055	0.134	0.041
chr2	234106430	234106750	4300200	4300207	Smooth-Musc	chr2:234106430-234106750	U	0.213	0.036	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.031	0.021	0.091	0.017	0.224	0.089	0.079	0.0	0.268	0.071	0.02	0.159	0.051	0.0	0.0	0.214	0.125	0.128	0.038	0.067	0.043	0.0	0.0	0.167	0.056	0.535	0.053
chr2	236424117	236424363	4328528	4328535	Breast-Luminal-Ep	chr2:236424117-236424363	U	0.0	0.149	0.007	0.0	0.011	0.0	0.021	0.051	0.98	0.111	0.005	0.0	0.171	0.0	0.013	0.1	0.007	0.024	0.0	0.003	0.0	0.043	0.019	0.045	0.0	0.0	0.152	0.0	0.041	0.0	0.0	0.178	0.009	0.0	0.005	0.0
chr2	236526611	236526802	4330311	4330320	Heart-Fibro	chr2:236526611-236526802	U	0.027	0.006	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.121	0.0	0.0	0.002	0.038	0.983	0.0	0.0	0.0	0.0	0.017	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.148	0.0
chr2	239074186	239074709	4368918	4368931	Thyroid-Ep	chr2:239074186-239074709	U	0.004	0.014	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.002	0.003	0.0	0.0	0.02	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.006	0.014	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.949
chr2	240940021	240940299	4401780	4401787	Colon-Ep	chr2:240940021-240940299	U	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.913	0.0	0.0	0.037	0.0	0.005	0.009	0.0	0.0	0.0	0.004	0.0	0.013	0.018	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.012	0.0	0.012	0.022	0.0
chr2	242735211	242735409	4440060	4440067	Colon-Ep	chr2:242735211-242735409	U	0.0	0.0	0.0	0.0	0.009	0.0	0.003	0.0	0.0	0.981	0.0	0.0	0.077	0.0	0.009	0.0	0.0	0.028	0.006	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0
chr3	13620469	13620616	4580449	4580456	Blood-Mono+Macro	chr3:13620469-13620616	U	0.066	0.006	0.127	0.185	0.74	0.279	0.063	0.0	0.0	0.011	0.01	0.0	0.217	0.0	0.002	0.004	0.023	0.021	0.0	0.022	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.006	0.148	0.006	0.0	0.0
chr3	32945527	32945861	4729098	4729111	Blood-NK	chr3:32945527-32945861	U	0.0	0.034	0.012	0.0	0.011	0.749	0.018	0.0	0.0	0.0	0.0	0.0	0.077	0.005	0.0	0.001	0.0	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.007	0.0
chr3	38322197	38322421	4769308	4769316	Blood-Granul	chr3:38322197-38322421	U	0.0	0.0	0.0	0.96	0.028	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.092	0.0	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.228	0.0	0.007	0.0
chr3	39497339	39497426	4780589	4780595	Pancreas-Delta	chr3:39497339-39497426	U	0.0	0.008	0.0	0.0	0.003	0.0	0.007	0.0	0.0	0.0	0.006	0.0	0.104	0.0	0.019	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.273	0.046	0.904	0.0	0.0	0.008	0.0	0.0	0.013	0.0
chr3	47122329	47122886	4852006	4852018	Blood-Granul	chr3:47122329-47122886	U	0.027	0.0	0.0	0.987	0.059	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.002	0.007	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.013	0.0	0.0	0.0	0.167	0.0	0.0	0.0
chr3	52245330	52245717	4928421	4928438	Liver-Hep	chr3:52245330-52245717	U	0.0	0.0	0.0	0.004	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.012	0.0	0.0	0.001	0.0	0.004	0.0	0.867	0.0	0.0	0.0	0.0	0.014	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr3	65168887	65168944	5047636	5047643	Gastric-Ep	chr3:65168887-65168944	U	0.0	0.0	0.0	0.012	0.003	0.0	0.0	0.01	0.0	0.0	0.002	0.0	0.124	0.0	0.97	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0
