chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr1	228360502	228360743	2150122	2150137	Bone-Osteob	chr1:228360502-228360743	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.898	0.0	0.0	0.002	0.01	0.0	0.0	0.0	0.088	0.0	0.0	0.002	0.003	0.038	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.006	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.017	0.0
chr1	229340917	229341189	2165018	2165037	Neuron	chr1:229340917-229341189	U	0.003	0.0	0.004	0.004	0.005	0.0	0.01	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.009	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.819	0.028	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.003	0.0
chr1	229436524	229436676	2166708	2166714	Skeletal-Musc	chr1:229436524-229436676	U	0.014	0.127	0.007	0.0	0.01	0.01	0.001	0.062	0.008	0.011	0.046	0.038	0.091	0.035	0.114	0.093	0.028	0.0	0.026	0.043	0.023	0.008	0.057	0.038	0.052	0.028	0.012	0.014	0.008	0.091	0.031	0.019	0.0	0.023	0.143	0.047	0.548	0.031	0.027	0.017
chr1	229482423	229482762	2167201	2167206	Oligodend	chr1:229482423-229482762	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.052	0.0	0.0	0.0	0.005	0.0	0.0	0.008	0.0	0.0	0.008	0.035	0.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.046	0.0	0.027	0.0
chr1	230172416	230172949	2174954	2174962	Breast-Luminal-Ep	chr1:230172416-230172949	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.986	0.008	0.0	0.0	0.002	0.0	0.041	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.05	0.009	0.0
chr1	230257626	230257847	2176016	2176022	Pancreas-Delta	chr1:230257626-230257847	U	0.01	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.034	0.005	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.069	0.016	0.0	0.0	0.0	0.0	0.007	0.035	0.018	0.0	0.011	0.017	0.0	0.129	0.922	0.0	0.0	0.018	0.0	0.02	0.0	0.0
chr1	232236912	232236923	2197850	2197855	Head-Neck-Ep	chr1:232236912-232236923	U	0.009	0.006	0.0	0.0	0.004	0.0	0.004	0.0	0.026	0.232	0.007	0.011	0.029	0.02	0.213	0.129	0.0	0.0	0.004	0.917	0.0	0.038	0.006	0.008	0.0	0.184	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.004	0.025	0.0
chr1	232287369	232287697	2198232	2198256	Colon-Fibro	chr1:232287369-232287697	U	0.05	0.026	0.012	0.0	0.005	0.0	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.003	0.333	0.1	0.0	0.0	0.005	0.004	0.0	0.02	0.004	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.021	0.0	0.058	0.0
chr1	234393659	234393763	2217979	2217986	Breast-Basal-Ep	chr1:234393659-234393763	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.895	0.025	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.002	0.005	0.0	0.006	0.0	0.0	0.0	0.0	0.017	0.04	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
chr1	234732644	234732973	2222557	2222566	Breast-Basal-Ep	chr1:234732644-234732973	U	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.872	0.045	0.0	0.0	0.026	0.0	0.06	0.028	0.0	0.097	0.0	0.046	0.0	0.009	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.022	0.0	0.0
chr1	235022949	235023062	2226494	2226499	Heart-Fibro	chr1:235022949-235023062	U	0.151	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.061	0.098	0.064	0.0	0.142	0.0	0.0	0.0	0.0	0.0	0.67	0.036	0.0	0.0	0.0	0.032	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.137	0.0	0.071	0.0
chr1	235880787	235880987	2237935	2237943	Epid-Kerat	chr1:235880787-235880987	U	0.007	0.055	0.0	0.036	0.004	0.0	0.004	0.0	0.011	0.007	0.006	0.0	0.0	0.004	0.852	0.059	0.008	0.0	0.02	0.05	0.013	0.0	0.0	0.0	0.014	0.006	0.07	0.0	0.0	0.03	0.019	0.01	0.009	0.007	0.0	0.017	0.0	0.02	0.0	0.0
chr1	244660421	244660516	2322893	2322900	Lung-Ep-Alveo	chr1:244660421-244660516	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.879	0.0	0.029	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
chr1	246488634	246488951	2347322	2347328	Prostate-Ep	chr1:246488634-246488951	U	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.474	0.0	0.0	0.0	0.0
chr1	246796466	246796752	2352167	2352177	Epid-Kerat	chr1:246796466-246796752	U	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.014	0.0	0.018	0.002	0.0	0.018	0.007	0.613	0.077	0.0	0.0	0.001	0.0	0.011	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.018	0.0
chr2	1911980	1912071	2405685	2405693	Thyroid-Ep	chr2:1911980-1912071	U	0.0	0.012	0.0	0.007	0.004	0.017	0.001	0.0	0.0	0.0	0.003	0.011	0.0	0.001	0.0	0.091	0.0	0.026	0.002	0.004	0.0	0.056	0.003	0.0	0.05	0.0	0.009	0.0	0.024	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.022	0.976
chr2	8267897	8268396	2473959	2473964	Heart-Fibro	chr2:8267897-8268396	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA
chr2	8895779	8896194	2482311	2482326	Blood-Granul	chr2:8895779-8896194	U	0.009	0.0	0.0	0.926	0.03	0.0	0.005	0.0	0.0	0.0	0.006	0.013	0.0	0.003	0.0	0.008	0.0	0.0	0.003	0.004	0.0	0.008	0.0	0.016	0.0	0.0	0.0	0.007	0.0	0.01	0.0	0.0	0.0	0.004	0.071	0.0	0.176	0.003	0.0	0.0
chr2	15546684	15547680	2554433	2554442	Epid-Kerat	chr2:15546684-15547680	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0
chr2	24957532	24958440	2637730	2637737	Fallopian-Ep	chr2:24957532-24958440	U	0.163	0.013	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.003	0.0	0.135	0.708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.06	0.013	0.021	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.014	0.0
chr2	26282669	26283763	2657207	2657225	Small-Int-Ep	chr2:26282669-26283763	U	0.0	0.0	0.007	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.001	0.0	0.007	0.004	0.002	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.013	0.582	0.006	0.0
chr2	27210323	27210588	2671508	2671518	Breast-Luminal-Ep	chr2:27210323-27210588	U	0.007	0.015	0.005	0.007	0.002	0.0	0.006	0.0	0.105	0.877	0.009	0.009	0.0	0.003	0.0	0.007	0.009	0.0	0.002	0.013	0.006	0.0	0.006	0.003	0.0	0.005	0.02	0.0	0.0	0.0	0.014	0.008	0.0	0.0	0.0	0.011	0.01	0.0	0.0	0.0
chr2	30444029	30444172	2707313	2707318	Blood-Granul	chr2:30444029-30444172	U	0.0	0.0	0.0	0.986	0.023	0.0	0.003	0.0	0.0	0.0	0.016	0.0	0.0	0.005	0.0	0.066	0.0	0.0	0.0	0.009	0.0	0.036	0.0	0.009	0.01	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.243	0.0	0.025	0.0
chr2	30712695	30712859	2709424	2709429	Blood-Granul	chr2:30712695-30712859	U	0.0	0.0	0.0	0.983	0.048	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.238	0.0	0.021	0.0
chr2	36891382	36892017	2761339	2761345	Gastric-Ep	chr2:36891382-36892017	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.984	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0
chr2	39031495	39031703	2783616	2783623	Thyroid-Ep	chr2:39031495-39031703	U	0.0	0.014	0.0	0.0	0.0	0.0	0.001	0.18	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.987
chr2	39253125	39253291	2786084	2786095	Heart-Cardio	chr2:39253125-39253291	U	0.006	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.001	0.0	0.023	0.0	0.0	0.002	0.0	0.908	0.0	0.034	0.006	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
chr2	39419466	39419944	2787369	2787374	Bone-Osteob	chr2:39419466-39419944	U	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
chr2	44163410	44163562	2830809	2830817	Blood-Granul	chr2:44163410-44163562	U	0.008	0.0	0.0	0.911	0.012	0.0	0.0	0.0	0.008	0.0	0.0	0.013	0.0	0.005	0.0	0.047	0.01	0.0	0.0	0.0	0.0	0.008	0.0	0.004	0.005	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.005	0.0	0.0
chr2	48509219	48509630	2876440	2876446	Bladder-Ep	chr2:48509219-48509630	U	0.0	0.963	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.06	0.0	0.067	0.0	0.0	0.0	0.115	0.0	0.087	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.059	0.0	0.0
chr2	49229752	49229816	2881677	2881683	Megakaryocytes	chr2:49229752-49229816	U	0.063	0.016	0.011	0.0	0.01	0.0	0.003	0.0	0.0	0.019	0.018	0.0	0.0	0.011	0.0	0.086	0.015	0.0	0.008	0.015	0.006	0.029	0.009	0.028	0.017	0.016	0.01	0.0	0.007	0.011	0.0	0.01	0.0	0.0	0.903	0.0	0.0	0.013	0.041	0.007
chr2	51026934	51027176	2892356	2892365	Neuron	chr2:51026934-51027176	U	0.0	0.0	0.011	0.0	0.0	0.008	0.001	0.0	0.0	0.0	0.0	0.16	0.0	0.008	0.0	0.109	0.0	0.0	0.008	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.833	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.056	0.0
chr2	61244373	61244609	2967874	2967882	Breast-Luminal-Ep	chr2:61244373-61244609	U	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.05	0.642	0.0	0.012	0.0	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.008	0.0	0.0	0.028	0.012	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
chr2	61803465	61803769	2974828	2974835	Lung-Ep-Bron	chr2:61803465-61803769	U	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.076	0.007	0.0	0.007	0.026	0.0	0.009	0.0	0.0	0.155	0.826	0.0	0.0	0.008	0.006	0.0	0.011	0.0	0.0	0.125	0.123	0.0	0.0	0.025	0.0
chr2	64754165	64754279	3000534	3000539	Blood-Mono+Macro	chr2:64754165-64754279	U	0.069	0.008	0.028	0.122	0.795	0.0	0.005	0.023	0.011	0.034	0.007	0.05	0.0	0.009	0.043	0.095	0.0	0.0	0.015	0.0	0.008	0.025	0.008	0.026	0.0	0.0	0.01	0.026	0.0	0.038	0.0	0.014	0.0	0.0	0.0	0.0	0.068	0.006	0.0	0.012
chr2	65023994	65024093	3003681	3003687	Head-Neck-Ep	chr2:65023994-65024093	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.107	0.0	0.0	0.0	0.003	0.831	0.0	0.0	0.0	0.0	0.006	0.033	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0	0.0
chr2	73496737	73496999	3084853	3084858	Lung-Ep-Alveo	chr2:73496737-73496999	U	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.25	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	1.0	0.075	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.017	0.018	0.0
chr2	73976499	73976681	3089567	3089572	Eryth-prog	chr2:73976499-73976681	U	0.0	0.0	0.0	0.0	0.005	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.982	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0
chr2	85656721	85657902	3176527	3176539	Lung-Ep-Alveo	chr2:85656721-85657902	U	0.0	0.032	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099	0.05	0.1	0.0	0.046	0.0	0.0	0.0	0.0	0.937	0.176	0.0	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
chr2	85658572	85659314	3176544	3176558	Lung-Ep-Alveo	chr2:85658572-85659314	U	0.004	0.0	0.0	0.0	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.024	0.048	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.845	0.003	0.0	0.003	0.003	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.0
chr2	85663408	85663936	3176629	3176653	Lung-Ep-Alveo	chr2:85663408-85663936	U	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.056	0.012	0.016	0.0	0.001	0.0	0.004	0.001	0.0	0.888	0.003	0.009	0.0	0.01	0.003	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
chr2	85667147	85667679	3176698	3176703	Lung-Ep-Alveo	chr2:85667147-85667679	U	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr2	87539075	87539367	3198355	3198361	Prostate-Ep	chr2:87539075-87539367	U	0.0	0.149	0.008	0.08	0.007	0.011	0.045	0.0	0.053	0.0	0.011	0.017	0.0	0.0	0.067	0.023	0.0	0.0	0.013	0.091	0.0	0.0	0.01	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.0
chr2	96483493	96483808	3282028	3282034	Megakaryocytes	chr2:96483493-96483808	U	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.778	0.0	0.0	0.0	0.0	0.01
chr2	96503930	96504276	3282309	3282316	Pancreas-Duct	chr2:96503930-96504276	U	0.0	0.0	0.011	0.0	0.003	0.0	0.0	0.0	0.011	0.047	0.0	0.0	0.0	0.002	0.0	0.025	0.0	0.0	0.0	0.021	0.0	0.034	0.194	0.0	0.0	0.295	0.0	0.0	0.0	0.036	0.0	0.0	0.015	0.981	0.0	0.019	0.037	0.008	0.05	0.014
chr2	96504355	96504873	3282317	3282334	Pancreas-Duct	chr2:96504355-96504873	U	0.0	0.0	0.0	0.0	0.007	0.0	0.001	0.0	0.0	0.008	0.0	0.0	0.023	0.007	0.0	0.018	0.0	0.0	0.0	0.01	0.0	0.005	0.052	0.0	0.003	0.013	0.004	0.005	0.005	0.022	0.0	0.0	0.007	0.778	0.0	0.0	0.0	0.0	0.012	0.0
chr2	98685874	98686174	3308351	3308357	Kidney-Ep	chr2:98685874-98686174	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.139	0.884	0.014	0.0	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.1	0.0
chr2	99074202	99074331	3312743	3312750	Dermal-Fibro	chr2:99074202-99074331	U	0.315	0.019	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.01	0.0	0.015	0.8	0.058	0.0	0.085	0.0	0.0	0.0	0.002	0.042	0.018	0.003	0.0	0.005	0.023	0.068	0.014	0.008	0.006	0.009	0.0	0.0	0.0	0.0	0.013	0.014	0.0	0.034	0.0
chr2	102478950	102479443	3350470	3350496	Gastric-Ep	chr2:102478950-102479443	U	0.006	0.0	0.063	0.0	0.015	0.004	0.011	0.0	0.0	0.0	0.001	0.065	0.011	0.009	0.01	0.067	0.0	0.0	0.977	0.001	0.0	0.01	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.004	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0
chr2	105935736	105937027	3380908	3380917	Pancreas-Duct	chr2:105935736-105937027	U	0.0	0.0	0.0	NA	0.0	0.0	0.0	NA	0.0	NA	0.0	0.0	0.0	0.0	NA	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	NA	0.0	0.0	NA	NA	0.0	0.0	0.0	0.0
chr2	108459877	108459939	3402735	3402740	Breast-Basal-Ep	chr2:108459877-108459939	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.752	0.0	0.0	0.0	0.0	0.005	0.0	0.021	0.0	0.0	0.0	0.01	0.015	0.0	0.0	0.0	0.0	0.016	0.0	0.007	0.009	0.0	0.0	0.0	0.009	0.0	0.0	0.008	0.019	0.0	0.007	0.0
chr2	109054432	109054489	3409945	3409950	Epid-Kerat	chr2:109054432-109054489	U	0.0	0.007	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.036	0.005	0.0	0.0	0.003	0.825	0.126	0.0	0.0	0.003	0.02	0.0	0.018	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.019	0.0	0.0	NA	0.007	0.0	0.007	0.023	0.0
chr2	112816736	112817136	3454422	3454429	Pancreas-Duct	chr2:112816736-112817136	U	0.034	0.0	0.0	0.0	0.0	0.0	0.003	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.05	0.854	0.0	0.0	0.0	0.0	0.0	0.0
chr2	112958274	112958428	3455638	3455643	Bladder-Ep	chr2:112958274-112958428	U	0.0	0.866	0.0	0.0	0.016	0.0	0.002	0.0	0.0	0.0	0.0	0.021	0.05	0.005	0.0	0.221	0.0	0.0	0.0	0.044	0.01	0.0	0.009	0.0	0.088	0.018	0.0	0.0	0.0	0.0	0.013	0.015	0.013	0.0	0.0	0.161	0.0	0.0	0.05	0.0
chr2	119928547	119929053	3513003	3513011	Blood-NK	chr2:119928547-119929053	U	0.01	0.0	0.005	0.0	0.0	0.879	0.031	0.0	0.008	0.0	0.0	0.015	0.0	0.0	0.0	0.034	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.012	0.0
chr2	120793381	120793702	3525452	3525463	Head-Neck-Ep	chr2:120793381-120793702	U	0.03	0.004	0.035	0.0	0.009	0.015	0.028	0.015	0.0	0.0	0.056	0.086	0.022	0.007	0.429	0.117	0.0	0.0	0.002	0.911	0.0	0.016	0.004	0.009	0.003	0.338	0.0	0.0	0.0	0.014	0.006	0.0	0.007	0.0	0.0	0.024	0.008	0.023	0.019	0.0
chr2	121287283	121287589	3533295	3533300	Blood-Mono+Macro	chr2:121287283-121287589	U	0.286	0.0	0.024	0.0	0.857	0.0	0.011	0.077	0.0	0.0	0.021	0.133	0.0	0.065	0.0	0.239	0.0	0.0	0.0	0.007	0.0	0.054	0.0	0.036	0.0	0.0	0.027	0.056	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.062	0.051	0.0	0.0
chr2	121662139	121663202	3537346	3537354	Bladder-Ep	chr2:121662139-121663202	U	0.0	0.844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182	0.293	0.0	0.0	0.022	0.02	0.167	0.077	0.0	0.0	0.0	0.0	0.01	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224	0.0	0.0	0.042	0.0
chr2	127659385	127659474	3584609	3584614	Endothel	chr2:127659385-127659474	U	0.248	0.008	0.0	0.0	0.03	0.0	0.002	0.037	0.011	0.0	0.0	0.121	0.0	0.685	0.0	0.057	0.0	0.0	0.004	0.012	0.148	0.0	0.009	0.027	0.0	0.0	0.008	0.0	0.011	0.008	0.013	0.0	0.0	0.01	0.0	0.0	0.071	0.0	0.0	0.0
chr2	127771346	127771741	3586257	3586262	Megakaryocytes	chr2:127771346-127771741	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.0	0.0	0.0
chr2	130159366	130160425	3614411	3614428	Thyroid-Ep	chr2:130159366-130160425	U	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.001	0.044	0.017	0.013	0.0	0.0	0.005	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.008	0.887
chr2	130274639	130275244	3616476	3616485	Megakaryocytes	chr2:130274639-130275244	U	0.0	0.008	0.018	0.0	0.0	0.0	0.009	0.184	0.0	0.0	0.01	0.018	0.0	0.015	0.0	0.161	0.022	0.095	0.015	0.003	0.0	0.118	0.017	0.015	0.0	0.0	0.004	0.008	0.0	0.063	0.0	0.037	0.051	0.0	0.953	0.008	0.0	0.0	0.079	0.0
chr2	134518496	134518579	3661125	3661130	Bladder-Ep	chr2:134518496-134518579	U	0.0	0.907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.013	0.0	0.0	0.003	0.077	0.133	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128	0.016	0.0	0.058	0.0
chr2	149568566	149568764	3759353	3759358	Blood-Granul	chr2:149568566-149568764	U	0.0	0.0	0.0	1.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0
chr2	155263568	155263646	3798384	3798390	Megakaryocytes	chr2:155263568-155263646	U	0.156	0.042	0.026	0.008	0.028	0.019	0.016	0.0	0.007	0.021	0.028	0.0	0.021	0.021	0.019	0.192	0.03	0.087	0.009	0.014	0.006	0.063	0.044	0.052	0.015	0.046	0.003	0.007	0.008	0.12	0.019	0.031	0.034	0.037	0.957	0.018	0.0	0.01	0.085	0.01
chr2	159229718	159230061	3826523	3826533	Lung-Ep-Alveo	chr2:159229718-159230061	U	0.0	0.004	0.0	0.004	0.009	0.011	0.002	0.077	0.0	0.0	0.0	0.008	0.0	0.002	0.0	0.123	0.0	0.0	0.003	0.001	0.059	0.02	0.0	0.0	0.887	0.105	0.003	0.004	0.0	0.0	0.0	0.007	0.011	0.0	0.0	0.004	0.009	0.0	0.0	0.05
chr2	162141929	162142077	3847468	3847473	Pancreas-Alpha	chr2:162141929-162142077	U	0.0	0.019	0.0	0.0	0.01	0.0	0.027	0.029	0.0	0.0	0.0	0.028	0.0	0.005	0.0	0.18	0.009	0.0	0.006	0.012	0.0	0.047	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.939	0.024	0.0	0.027	0.0	0.0	0.0	0.0	0.072	0.0
