chr	start	end	startCpG	endCpG	target	name	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
chr1	9251303	9251482	190559	190564	Blood-T	chr1:9251303-9251482	U	0.035	0.0	0.0	0.0	0.015	0.152	0.627	0.0	0.0	0.0	0.026	0.0	0.172	0.0	0.0	0.0	0.0	0.015	0.208	0.012	0.008	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0
chr1	9252942	9253192	190587	190592	Blood-T	chr1:9252942-9253192	U	0.053	0.0	0.327	0.038	0.069	0.538	0.742	0.069	0.148	0.0	0.088	0.0	0.306	0.054	0.018	0.077	0.083	0.073	0.033	0.0	0.02	0.073	0.103	0.034	0.0	0.227	0.0	0.08	0.033	0.0	NA	0.06	0.211	0.02	0.302	0.032
chr1	9373886	9374190	193245	193255	Thyroid-Ep	chr1:9373886-9374190	U	0.0	0.007	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.114	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.007	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.011	0.0	0.0	0.948
chr1	9426821	9427135	194541	194548	Head-Neck-Ep	chr1:9426821-9427135	U	0.0	0.01	0.0	0.0	0.0	0.015	0.005	0.0	0.0	0.0	0.004	0.269	0.134	0.0	0.0	0.847	0.0	0.0	0.0	0.0	0.0	0.577	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0
chr1	9509791	9510066	196114	196121	Megakaryocytes	chr1:9509791-9510066	U	0.0	0.0	0.013	0.0	0.0	0.016	0.011	0.017	0.0	0.0	0.0	0.385	0.338	0.0	0.004	0.042	0.034	0.0	0.005	0.0	0.012	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	1.0	0.023	0.147	0.0	0.008	0.0
chr1	9614272	9614521	198193	198202	Liver-Hep	chr1:9614272-9614521	U	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.074	0.0	0.0	0.002	0.0	0.0	0.003	0.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
chr1	9693646	9693806	200071	200076	Blood-Mono+Macro	chr1:9693646-9693806	U	0.347	0.0	0.014	0.071	0.723	0.0	0.009	0.0	0.0	0.0	0.069	0.0	0.19	0.0	0.006	0.004	0.031	0.104	0.007	0.022	0.009	0.0	0.021	0.018	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.225	0.021	0.086	0.016
chr1	9912213	9912434	204752	204758	Neuron	chr1:9912213-9912434	U	0.019	0.0	0.0	0.022	0.006	0.0	0.003	0.05	0.0	0.0	0.003	0.385	0.157	0.018	0.0	0.02	0.0	0.327	0.0	0.0	0.0	0.0	0.879	0.029	0.051	0.0	0.037	0.027	0.135	0.0	0.0	0.0	0.033	0.0	0.08	0.0
chr1	10173410	10173952	209284	209297	Oligodend	chr1:10173410-10173952	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.004	0.0	0.065	0.851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0
chr1	10211350	10211689	209824	209829	Blood-Granul	chr1:10211350-10211689	U	0.0	0.0	0.0	1.0	0.349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0
chr1	10310276	10310554	211547	211554	Blood-Granul	chr1:10310276-10310554	U	0.018	0.0	0.0	0.902	0.013	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.171	0.0	0.0	0.002	0.0	0.0	0.008	0.0	0.0	0.0	0.006	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.0	0.006	0.0
chr1	10421667	10422105	212788	212801	Heart-Cardio	chr1:10421667-10422105	U	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.127	0.0	0.0	0.006	0.938	0.022	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr1	10441602	10442072	213109	213118	Thyroid-Ep	chr1:10441602-10442072	U	0.012	0.014	0.0	0.085	0.011	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.01	0.0	0.017	0.0	0.0	0.0	0.0	0.182	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.985
chr1	10446857	10446955	213205	213211	Head-Neck-Ep	chr1:10446857-10446955	U	0.0	0.271	0.0	0.0	0.0	0.0	0.002	0.01	0.203	0.0	0.0	0.724	0.087	0.0	0.011	0.948	0.0	0.0	0.0	0.0	0.227	0.402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.007	0.0
chr1	10450842	10451653	213264	213279	Blood-Granul	chr1:10450842-10451653	U	0.022	0.0	0.0	0.902	0.105	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.13	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.015	0.0	0.005	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.193	0.0	0.01	0.008
chr1	10573884	10574070	215790	215796	Pancreas-Beta	chr1:10573884-10574070	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.007	0.003	0.0	0.075	0.0	0.013	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.007	0.0	0.016	0.0	0.141	0.957	0.233	0.04	0.0	0.0	0.0	0.042	0.0	0.0
chr1	10585743	10585973	215930	215940	Blood-NK	chr1:10585743-10585973	U	0.005	0.0	0.004	0.0	0.003	0.735	0.064	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
chr1	10681156	10681324	217335	217340	Thyroid-Ep	chr1:10681156-10681324	U	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.079	0.0	0.005	0.062	0.0	0.0	0.0	0.0	0.027	0.026	0.051	0.015	0.0	0.115	0.0	0.0	0.021	0.017	0.0	0.0	0.021	0.0	0.009	1.0
chr1	10702185	10702373	218065	218081	Lung-Ep-Bron	chr1:10702185-10702373	U	0.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.123	0.0	0.074	0.1	0.0	0.008	0.085	0.152	0.011	0.0	0.047	0.8	0.07	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.209	0.0	0.0	0.056	0.0
chr1	10702506	10702797	218082	218099	Lung-Ep-Bron	chr1:10702506-10702797	U	0.033	0.0	0.0	0.009	0.0	0.0	0.0	0.114	0.043	0.0	0.058	0.0	0.096	0.167	0.005	0.004	0.0	0.028	0.047	0.0	0.061	0.777	0.061	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.014	0.0	0.013	0.0
chr1	10706307	10706383	218211	218216	Blood-Mono+Macro	chr1:10706307-10706383	U	0.104	0.007	0.008	0.432	0.609	0.011	0.007	0.0	0.0	0.0	0.011	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.004	0.013	0.0	0.0	0.009	0.014	0.0	0.0	0.011	0.0	0.0	0.0	0.455	0.0	0.145	0.0	0.006	0.0
chr1	10761549	10761755	219983	219991	Heart-Fibro	chr1:10761549-10761755	U	0.118	0.009	0.012	0.0	0.0	0.0	0.01	0.0	0.0	0.005	0.127	0.0	0.319	0.426	0.028	0.019	0.066	0.898	0.036	0.0	0.0	0.011	0.021	0.028	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.047	0.0	0.315	0.014
chr1	10766629	10766836	220148	220159	Heart-Cardio	chr1:10766629-10766836	U	0.005	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.081	0.0	0.0	0.0	0.957	0.026	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0
chr1	10879174	10879619	222712	222719	Small-Int-Ep	chr1:10879174-10879619	U	0.0	0.01	0.0	0.0	0.004	0.0	0.012	0.0	0.0	0.207	0.002	0.053	0.158	0.0	0.0	0.041	0.0	0.045	0.0	0.0	0.0	0.043	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.971	0.03	0.0
chr1	11017503	11017566	225484	225490	Pancreas-Beta	chr1:11017503-11017566	U	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.123	0.008	0.0	0.0	0.012	0.989	0.157	0.0	0.0	0.0	0.0	0.0	0.015	0.0
chr1	11029305	11029622	225739	225746	Blood-Mono+Macro	chr1:11029305-11029622	U	0.088	0.0	0.25	0.0	0.696	0.04	0.009	0.0	0.0	0.0	0.022	0.0	0.233	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0
chr1	11106576	11106783	227101	227115	Liver-Hep	chr1:11106576-11106783	U	0.0	0.0	0.0	0.0	0.014	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.054	0.0	0.0	0.0	0.0	0.005	0.002	0.944	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.034	0.0	0.004	0.0
chr1	11106942	11107307	227117	227136	Liver-Hep	chr1:11106942-11107307	U	0.005	0.005	0.0	0.0	0.009	0.009	0.006	0.0	0.0	0.0	0.001	0.0	0.082	0.006	0.004	0.002	0.0	0.006	0.0	0.938	0.008	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.009	0.017	0.0
chr1	11142230	11142650	228016	228024	Pancreas-Alpha	chr1:11142230-11142650	U	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.004	0.017	0.0	0.0	0.005	0.0	0.0	0.0	0.161	0.0	0.019	0.01	0.808	0.292	0.192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	11266087	11266618	229640	229646	Pancreas-Delta	chr1:11266087-11266618	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.021	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.104	0.765	1.0	0.017	0.0	0.0	0.0	0.0	0.014	0.0
chr1	11303087	11303700	230038	230051	Pancreas-Beta	chr1:11303087-11303700	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.0	0.0	0.023	0.044	0.0	0.0	0.002	0.0	0.008	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.88	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	11543075	11543165	234093	234100	Neuron	chr1:11543075-11543165	U	0.027	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.097	0.008	0.038	0.061	0.173	0.0	0.006	0.026	0.008	0.075	0.014	0.021	0.015	0.008	0.843	0.639	0.0	0.021	0.0	0.05	0.0	0.0	0.0	0.007	0.321	0.013	0.115	0.019
chr1	11904091	11905526	241091	241105	Heart-Cardio	chr1:11904091-11905526	U	0.0	0.0	0.0	0.0	0.01	0.0	0.012	0.0	0.0	0.0	0.006	0.1	0.057	0.0	0.033	0.009	0.923	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.038	0.0	0.0	0.0	0.0	0.0	0.023	0.0
chr1	11906187	11907270	241109	241137	Heart-Cardio	chr1:11906187-11907270	U	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.001	0.011	0.028	0.0	0.001	0.003	0.947	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.008	0.0	0.0	0.006	0.0	0.056	0.0	0.0	0.0	0.009	0.0
chr1	11965595	11965703	242206	242212	Blood-T	chr1:11965595-11965703	U	0.01	0.009	0.018	0.021	0.052	0.123	0.763	0.0	0.0	0.0	0.002	0.0	0.091	0.0	0.003	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
chr1	12060489	12060716	244297	244305	Heart-Cardio	chr1:12060489-12060716	U	0.011	0.0	0.0	0.0	0.0	0.014	0.002	0.0	0.0	0.0	0.002	0.0	0.008	0.0	0.003	0.0	0.898	0.0	0.0	0.005	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0
chr1	12094956	12095142	245114	245120	Blood-Granul	chr1:12094956-12095142	U	0.0	0.0	0.0	0.821	0.04	0.0	0.002	0.0	0.0	0.0	0.01	0.0	0.126	0.0	0.0	0.0	0.0	0.022	0.0	0.005	0.007	0.0	0.004	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0
chr1	12237782	12237918	247727	247734	Blood-T	chr1:12237782-12237918	U	0.299	0.01	0.0	0.019	0.048	0.507	0.928	0.048	0.026	0.0	0.036	0.087	0.02	0.062	0.004	0.014	0.01	0.01	0.023	0.05	0.018	0.012	0.008	0.022	0.012	0.104	0.077	0.013	0.077	0.068	0.0	0.02	0.017	0.0	0.0	0.024
chr1	12559496	12560014	251636	251647	Adipocytes	chr1:12559496-12560014	U	0.829	0.0	0.0	0.0	0.007	0.0	0.001	0.024	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.004	0.0	0.029	0.007	0.0	0.0	0.007	0.004	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.079	0.0	0.373	0.0
chr1	12582917	12583313	252074	252083	Liver-Hep	chr1:12582917-12583313	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.968	0.007	0.139	0.0	0.0	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
chr1	12585207	12585432	252110	252117	Liver-Hep	chr1:12585207-12585432	U	0.278	0.023	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.081	0.963	0.0	0.0	0.005	0.0	0.0	0.009	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.204
chr1	12634618	12634820	252975	252982	Breast-Basal-Ep	chr1:12634618-12634820	U	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.768	0.0	0.0	0.002	0.0	0.036	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
chr1	12726365	12726621	254572	254579	Heart-Fibro	chr1:12726365-12726621	U	0.096	0.01	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.006	0.111	0.0	0.183	0.0	0.0	0.0	0.402	0.98	0.0	0.018	0.008	0.0	0.0	0.0	0.0	0.016	0.0	0.014	0.044	0.0	0.0	0.009	0.014	0.0	0.185	0.0
chr1	12988047	12988948	256999	257007	Smooth-Musc	chr1:12988047-12988948	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	14031910	14032104	268436	268441	Blood-Granul	chr1:14031910-14032104	U	0.057	0.013	0.088	1.0	0.201	0.042	0.305	0.022	0.0	0.0	0.02	0.0	0.2	0.0	0.005	0.0	0.0	0.018	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.107	0.0	0.0	0.0
chr1	14141060	14141265	270011	270016	Pancreas-Duct	chr1:14141060-14141265	U	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.182	0.129	0.0	0.006	0.412	0.188	0.0	0.035	0.066	0.0	0.0	0.0	0.038	0.07	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.594	0.0	0.032	0.0	0.0	0.0	0.0
chr1	15091396	15092179	279801	279808	Epid-Kerat	chr1:15091396-15092179	U	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.083	0.0	0.0	0.0	1.0	0.308	0.0	0.0	0.017	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.059	0.0	0.0	0.091	0.0
chr1	15187234	15187449	281210	281215	Pancreas-Duct	chr1:15187234-15187449	U	0.055	0.095	0.038	0.012	0.03	0.043	0.056	0.011	0.0	0.0	0.078	0.111	0.305	0.026	0.068	0.006	0.022	0.422	0.227	0.077	0.065	0.0	0.007	0.009	0.01	0.067	0.052	0.0	0.0	0.991	0.0	0.033	0.0	0.03	0.277	0.021
chr1	15194057	15194102	281306	281311	Ovary-Ep	chr1:15194057-15194102	U	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.5	0.0	0.0	0.0	0.025	0.053	0.004	0.0	0.0	0.317	0.0	0.868	0.0	0.012	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0
chr1	15230994	15231084	281819	281825	Epid-Kerat	chr1:15230994-15231084	U	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.692	0.152	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0
chr1	15232920	15233019	281868	281873	Bladder-Ep	chr1:15232920-15233019	U	0.011	0.798	0.0	0.0	0.007	0.0	0.008	0.0	0.0	0.0	0.027	0.115	0.114	0.0	0.065	0.033	0.0	0.011	0.017	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.202	0.0	0.0	0.015	0.0
chr1	15281037	15281105	282827	282832	Breast-Luminal-Ep	chr1:15281037-15281105	U	0.0	0.008	0.009	0.0	0.003	0.044	0.052	0.111	0.966	0.0	0.012	0.0	0.135	0.0	0.0	0.124	0.009	0.009	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0
chr1	15405269	15405648	285242	285249	Prostate-Ep	chr1:15405269-15405648	U	0.0	0.137	0.029	0.048	0.013	0.0	0.002	0.0	0.0	0.101	0.005	0.0	0.168	0.0	0.009	0.0	0.0	0.034	0.0	0.059	0.0	0.0	0.0	0.016	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.786	0.0	0.029	0.029	0.0
chr1	15547962	15548286	287555	287560	Small-Int-Ep	chr1:15547962-15548286	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273	0.028	0.0	0.222	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.0	0.909	0.0	0.0
chr1	15765782	15766661	291227	291255	Pancreas-Acinar	chr1:15765782-15766661	U	0.004	0.002	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.111	0.003	0.0	0.002	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.976	0.0	0.004	0.01	0.018	0.0	0.0	0.0	0.0	0.006	0.0
chr1	15767029	15767514	291264	291282	Pancreas-Acinar	chr1:15767029-15767514	U	0.003	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.004	0.0	0.11	0.004	0.0	0.0	0.003	0.014	0.008	0.0	0.0	0.007	0.0	0.0	0.0	0.983	0.0	0.01	0.0	0.025	0.0	0.0	0.0	0.0	0.014	0.0
chr1	15776971	15777647	291422	291433	Pancreas-Acinar	chr1:15776971-15777647	U	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.0	0.004	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.968	0.022	0.0	0.0	0.023	0.0	0.005	0.0	0.0	0.01	0.0
chr1	15783367	15783978	291521	291531	Pancreas-Acinar	chr1:15783367-15783978	U	0.0	0.0	0.01	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.099	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.973	0.022	0.0	0.014	0.01	0.0	0.0	0.0	0.0	0.0	0.0
chr1	15785276	15785939	291541	291553	Pancreas-Acinar	chr1:15785276-15785939	U	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.098	0.0	0.0	0.0	0.0	0.013	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.947	0.006	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.004	0.0
chr1	15799423	15800132	291769	291783	Pancreas-Acinar	chr1:15799423-15800132	U	0.007	0.005	0.0	0.0	0.004	0.009	0.002	0.0	0.0	0.003	0.003	0.019	0.133	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.943	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0
chr1	15802913	15803892	291826	291842	Pancreas-Acinar	chr1:15802913-15803892	U	0.0	0.0	0.004	0.0	0.006	0.016	0.012	0.0	0.0	0.109	0.006	0.03	0.206	0.0	0.001	0.0	0.005	0.016	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.961	0.0	0.0	0.013	0.018	0.0	0.021	0.0	0.009	0.028	0.0
chr1	15821587	15822134	292117	292132	Pancreas-Acinar	chr1:15821587-15822134	U	0.0	0.0	0.0	0.005	0.001	0.0	0.003	0.0	0.0	0.0	0.005	0.034	0.199	0.0	0.0	0.004	0.0	0.013	0.002	0.0	0.0	0.0	0.002	0.005	0.0	0.969	0.0	0.006	0.016	0.026	0.0	0.0	0.0	0.0	0.01	0.0
chr1	15890104	15890791	293236	293252	Blood-B	chr1:15890104-15890791	U	0.0	0.0	0.578	0.0	0.012	0.007	0.0	0.0	0.0	0.0	0.009	0.017	0.027	0.0	0.002	0.0	0.0	0.0	0.028	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0
chr1	16030996	16031353	295596	295604	Pancreas-Beta	chr1:16030996-16031353	U	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.005	0.032	0.0	0.059	0.0	0.0	0.0	0.02	0.009	0.008	0.0	0.0	0.0	0.016	0.011	0.018	0.014	0.255	0.978	0.053	0.0	0.0	0.0	0.0	0.0	0.027	0.0
chr1	16332759	16332977	301723	301728	Breast-Luminal-Ep	chr1:16332759-16332977	U	0.0	0.032	0.024	0.0	0.0	0.0	0.0	0.389	0.7	0.0	0.007	0.0	0.312	0.0	0.0	0.206	0.0	0.0	0.046	0.0	0.062	0.147	0.0	0.034	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.028	0.111	0.0
chr1	16446059	16446276	303895	303901	Ovary-Ep	chr1:16446059-16446276	U	0.027	0.015	0.0	0.0	0.008	0.0	0.005	0.092	0.038	0.01	0.01	0.4	0.2	0.538	0.19	0.157	0.0	0.009	0.125	0.008	0.115	0.333	0.088	0.075	0.914	0.022	0.0	0.0	0.0	0.019	0.0	0.07	0.153	0.0	0.007	0.0
chr1	16465573	16465770	304347	304352	Endothel	chr1:16465573-16465770	U	0.511	0.113	0.04	0.0	0.039	0.0	0.019	0.311	0.0	0.0	0.821	0.0	0.267	0.024	0.079	0.052	0.017	0.061	0.025	0.021	0.05	0.059	0.008	0.0	0.0	0.021	0.024	0.029	0.0	0.0	1.0	0.069	0.053	0.0	0.041	0.0
chr1	16597861	16598432	306927	306934	Lung-Ep-Alveo	chr1:16597861-16598432	U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	16669764	16670101	307922	307928	Breast-Basal-Ep	chr1:16669764-16670101	U	0.018	0.014	0.0	0.0	0.0	0.0	0.0	0.887	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.01	0.0
chr1	17044689	17044818	315014	315019	Eryth-prog	chr1:17044689-17044818	U	0.016	0.008	0.022	0.0	0.007	0.045	0.016	0.0	0.0	0.003	0.015	0.023	0.986	0.0	0.0	0.002	0.061	0.101	0.017	0.0	0.006	0.0	0.046	0.103	0.0	0.007	0.0	0.0	0.026	0.0	NA	0.0	0.021	0.0	0.074	0.0
chr1	17195033	17195219	316528	316534	Breast-Basal-Ep	chr1:17195033-17195219	U	0.0	0.0	0.011	0.0	0.002	0.0	0.002	0.713	0.069	0.003	0.001	0.017	0.153	0.0	0.002	0.004	0.0	0.008	0.0	0.005	0.0	0.0	0.004	0.0	0.008	0.0	0.0	0.0	0.0	0.0	NA	0.0	0.006	0.0	0.038	0.0
chr1	17490806	17490847	322167	322172	Skeletal-Musc	chr1:17490806-17490847	U	0.038	0.011	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.005	0.024	0.0	0.191	0.0	0.003	0.003	0.021	0.024	0.005	0.011	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.617	0.0	0.135	0.016
chr1	17773717	17774058	326754	326762	Lung-Ep-Bron	chr1:17773717-17774058	U	0.034	0.008	0.12	0.012	0.009	0.017	0.006	0.013	0.0	0.0	0.014	0.0	0.204	0.015	0.0	0.116	0.0	0.0	0.0	0.005	0.009	0.642	0.0	0.0	0.054	0.01	0.012	0.017	0.0	0.011	0.0	0.0	0.104	0.0	0.008	0.0
